Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
SAP,SAP SE,77.03,$94.63B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
SAQ,Saratoga Investment Corp,25.1492,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq
SAR,Saratoga Investment Corp,16.25,$92.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,28.65,$18.74B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",56.53,$1.19B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",26.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c
SCG,Scana Corporation,70.39,$10.06B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,72.43,$90.71B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SWM,"Schweitzer-Mauduit International, Inc.",34.34,$1.05B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,52.56,$2.35B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,3.61,$179.48M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,17.7702,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,23.2001,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,25.1999,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,5.67,$981.11M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),66.94,$4.11B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
LBF,"Scudder Global High Income Fund, Inc.",8,$51.86M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf
KHI,Scudder High Income Trust,8.73,$134.92M,1988,n/a,n/a,http://www.nasdaq.com/symbol/khi
KMM,Scudder Multi-Market Income Trust,8.19,$187.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,14.19,$557.55M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,11.44,$50.76M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,13.99,$156.08M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm
SA,"Seabridge Gold, Inc.",13.52,$711.69M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",53.95,$933.69M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SDRL,Seadrill Limited,3.6,$1.77B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,4.8,$440.74M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,47.74,$9.41B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,16.03,$1.58B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
SSW^C,Seaspan Corporation,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^c
SSW^D,Seaspan Corporation,24.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^d
SSW^E,Seaspan Corporation,24.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^e
SSWN,Seaspan Corporation,25,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn
SEAS,"SeaWorld Entertainment, Inc.",17.81,$1.58B,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas
JBN,Select Asset Inc.,16.17,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,16.19,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr
SIR,Select Income REIT,24.31,$2.17B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir
SEM,Select Medical Holdings Corporation,12.13,$1.59B,2009,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sem
SGZA,"Selective Insurance Group, Inc.",25.8099,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza
SEMG,Semgroup Corporation,28.78,$1.27B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg
SMI,Semiconductor  Manufacturing International Corporation,4.03,$3.39B,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/smi
SRE,Sempra Energy,104.4,$26.05B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre
SNH,Senior Housing Properties Trust,18.17,$4.31B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh
SNHN,Senior Housing Properties Trust,25.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhn
SNHO,Senior Housing Properties Trust,25.614,n/a,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snho
ST,Sensata Technologies Holding N.V.,33.43,$5.7B,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st
SXT,Sensient Technologies Corporation,65.59,$2.94B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SQNS,Sequans Communications S.A.,2.07,$122.66M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns
SRG,Seritage Growth Properties,46.07,$1.53B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/srg
SCI,Service Corporation International,26.86,$5.2B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",36.03,$4.89B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",67.44,$10.98B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now
SSE,Seventy Seven Energy Inc.,0.1669,$9.84M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/sse
SHAK,"Shake Shack, Inc.",37.6,$1.36B,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak
SJR,Shaw Communications Inc.,18.82,$8.65B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",36.19,$5.98B,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx
SHW,Sherwin-Williams Company (The),293.17,$27.12B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw
SHG,Shinhan Financial Group Co Ltd,33.28,$15.78B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,15.16,$1.42B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl
SHOP,Shopify Inc.,26.29,$1.68B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop
SSTK,"Shutterstock, Inc.",40,$1.4B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk
SBGL,Sibanye Gold Limited,13.8,$3.16B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl
SIG,Signet Jewelers Limited,103.1,$8.08B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig
SBY,Silver Bay Realty Trust Corp.,14.47,$513.13M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby
SSNI,"Silver Spring Networks, Inc.",12.24,$622.99M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni
SLW,Silver Wheaton Corp,19.21,$8.45B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SPG,"Simon Property Group, Inc.",196.49,$60.8B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",76.676,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",37.87,$1.83B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",45.1,$4.87B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
SITE,"SiteOne Landscape Supply, Inc.",28.2,$1.12B,2016,n/a,n/a,http://www.nasdaq.com/symbol/site
SIX,Six Flags Entertainment Corporation New,58.01,$5.41B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six
SJW,SJW Corporation,33.96,$693.66M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",19.98,$12.7B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm
SKX,"Skechers U.S.A., Inc.",30.99,$4.89B,1999,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx
SLG,SL Green Realty Corporation,101.99,$10.22B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg
SLG^I,SL Green Realty Corporation,26.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slg^i
SM,SM Energy Company,27.76,$1.89B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm
SFS,Smart,15.53,$1.14B,2014,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs
SNN,"Smith & Nephew SNATS, Inc.",33.68,$15.42B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn
AOS,Smith (A.O.) Corporation,78.25,$6.85B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos
SNA,Snap-On Incorporated,161.61,$9.4B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sna
SQM,Sociedad Quimica y Minera S.A.,21.02,$5.53B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm
SLRA,Solar Capital Ltd.,24.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slra
SAH,"Sonic Automotive, Inc.",16.96,$777.08M,1997,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/sah
SON,Sonoco Products Company,46.28,$4.66B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son
SNE,Sony Corp Ord,26.12,$32.95B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne
BID,Sotheby&#39;s,27.6,$1.62B,1988,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid
SFUN,SouFun Holdings Limited,5.58,$2.41B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/sfun
SOR,"Source Capital, Inc.",36.42,$315.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sor
SJI,"South Jersey Industries, Inc.",28.67,$2.05B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji
SXE,"Southcross Energy Partners, L.P.",2.14,$104.34M,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe
SCE^F,Southern California Edison Company,25.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^f
SCE^G,Southern California Edison Company,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^g
SCE^H,Southern California Edison Company,28.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h
SCE^J,Southern California Edison Company,27.855,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^j
SCE^K,Southern California Edison Company,27.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^k
SO,Southern Company (The),49.89,$45.81B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so
SOJA,Southern Company (The),27.32,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/soja
SCCO,Southern Copper Corporation,27.06,$20.94B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco
LUV,Southwest Airlines Company,41.56,$26.54B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv
SWX,Southwest Gas Corporation,69.89,$3.32B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx
SWN,Southwestern Energy Company,11.26,$4.42B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn
SWNC,Southwestern Energy Company,27.53,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc
SSS,"Sovran Self Storage, Inc.",114,$4.5B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sss
SPA,Sparton Corporation,19.57,$192.62M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa
SPE,Special Opportunities Fund Inc.,13.45,$105.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe
SE,Spectra Energy Corp,30.87,$21.12B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/se
SEP,"Spectra Energy Partners, LP",45.58,$13.08B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep
SPB           ,"Spectrum Brands Holdings, Inc.",117.05,$6.95B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb
TRK,"Speedway Motorsports, Inc.",17.26,$711.21M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk
SR,Spire Inc.,64.9,$2.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sr
SPR,"Spirit Aerosystems Holdings, Inc.",46.66,$6.18B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr
SRC,"Spirit Realty Capital, Inc.",11.88,$5.7B,2013,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src
SRLP,Sprague Resources LP,23.55,$501.71M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp
S,Sprint Corporation,3.44,$13.66B,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s
SPXC,SPX Corporation,15.92,$662.38M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spxc
FLOW,"SPX FLOW, Inc.",30.35,$1.27B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow
SQ,"Square, Inc.",9.36,$3.14B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq
JOE,St. Joe Company (The),16.72,$1.24B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe
STJ,"St. Jude Medical, Inc.",75.74,$21.53B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stj
STAG,"Stag Industrial, Inc.",21.27,$1.45B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag
STAG^A,"Stag Industrial, Inc.",26.222,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^a
STAG^B,"Stag Industrial, Inc.",25.581,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b
STAG^C,"Stag Industrial, Inc.",26.1799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^c
SSI,"Stage Stores, Inc.",6.02,$161.8M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi
SMP,"Standard Motor Products, Inc.",37.06,$841.13M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp
SXI,Standex International Corporation,81.79,$1.05B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi
SWH,"Stanley Black & Decker, Inc.",118.1899,$18.47B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swh
SWJ,"Stanley Black & Decker, Inc.",26.34,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj
SWK,"Stanley Black & Decker, Inc.",113.21,$16.99B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk
STN,Stantec Inc,25.13,$2.36B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn
SGU,"Star Gas Partners, L.P.",8.77,$501.54M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu
SRT,"StarTek, Inc.",4.23,$66.48M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",74.12,$12.57B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hot
STWD,"STARWOOD PROPERTY TRUST, INC.",20.2,$4.8B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd
STT,State Street Corporation,59.23,$23.45B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt
STT^C,State Street Corporation,26.9882,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c
STT^D,State Street Corporation,27.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d
STT^E,State Street Corporation,27.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e
STT^G,State Street Corporation,26.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^g
STO,Statoil ASA,16.33,$52.07B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto
SPLP,Steel Partners Holdings LP,14.5,$386.17M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp
SCS,Steelcase Inc.,14.78,$1.77B,1998,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs
SCM,Stellus Capital Investment Corporation,10.16,$126.8M,2012,n/a,n/a,http://www.nasdaq.com/symbol/scm
SCQ,Stellus Capital Investment Corporation,24.844,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/scq
SCL,Stepan Company,57.93,$1.29B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl
STE,STERIS plc,71.16,$6.11B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste
STL,Sterling Bancorp,15.49,$2.02B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl
STC,Stewart Information Services Corporation,36.37,$849.31M,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc
SF,Stifel Financial Corporation,33.5,$2.23B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf
SFN,Stifel Financial Corporation,25.55,$1.25B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfn
SWC,Stillwater Mining Company,9.99,$1.21B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc
STM,STMicroelectronics N.V.,5.26,$4.62B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm
SGY,Stone Energy Corporation,0.5669,$32.24M,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy
EDF,Stone Harbor Emerging Markets Income Fund,13.31,$210.05M,2010,n/a,n/a,http://www.nasdaq.com/symbol/edf
EDI,Stone Harbor Emerging Markets Total Income Fund,12.56,$120.74M,2012,n/a,n/a,http://www.nasdaq.com/symbol/edi
SGM,Stonegate Mortgage Corporation,3.9,$100.69M,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm
STON,StoneMor Partners L.P.,23.45,$822.57M,2004,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",14.35,$399.47M,1997,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,25.95,$3.66B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor
SGL,"Strategic Global Income Fund, Inc.",9.06,$165.42M,1992,n/a,n/a,http://www.nasdaq.com/symbol/sgl
GJH,STRATS Trust,9.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh
GJO,STRATS Trust,20.2,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo
GJS,STRATS Trust,17.55,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,110.91,$41.48B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk
RGR,"Sturm, Ruger & Company, Inc.",65.04,$1.23B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",31.91,$1.94B,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph
SCNB,Suffolk Bancorp,24.42,$289.65M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/scnb
SMFG,Sumitomo Mitsui Financial Group Inc,5.89,$40.26B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",12.26,$1.07B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn
INN^A,"Summit Hotel Properties, Inc.",26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^a
INN^B,"Summit Hotel Properties, Inc.",25.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b
INN^C,"Summit Hotel Properties, Inc.",25.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c
SUM,"Summit Materials, Inc.",21.15,$2.47B,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",21.55,$1.43B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",70.85,$4.58B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui
SUI^A,"Sun Communities, Inc.",26.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a
SLF,Sun Life Financial Inc.,33.59,$20.58B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf
SXCP,"SunCoke Energy Partners, L.P.",11,$508.27M,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp
SXC,"SunCoke Energy, Inc.",5.46,$350.31M,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,26.36,$41.7B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su
SXL,Sunoco Logistics Partners LP,27.15,$8.03B,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl
SUN,Sunoco LP,33.33,$3.72B,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",12.57,$2.72B,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho
SHO^E,"Sunstone Hotel Investors, Inc.",26.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^e
STI,"SunTrust Banks, Inc.",40.56,$20.33B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b
STI^A,"SunTrust Banks, Inc.",24.3042,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a
STI^E,"SunTrust Banks, Inc.",26.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e
SPN,"Superior Energy Services, Inc.",15.15,$2.29B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",26.14,$664.14M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup
SVU,SuperValu Inc.,4.54,$1.21B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/svu
SWFT,Swift Transportation Company,15.33,$2.07B,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft
SWZ,"Swiss Helvetia Fund, Inc. (The)",10.25,$272.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz
SYF,Synchrony Financial,29.04,$24.22B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf
SYT,Syngenta AG,80.52,$37.42B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt
SNX,Synnex Corporation,79.97,$3.18B,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,29.77,$3.74B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv
SNV^C,Synovus Financial Corp.,28.825,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c
GJP,"Synthetic Fixed-Income Securities, Inc.",21.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",20.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",17.57,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",26.1032,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv
SYY,Sysco Corporation,50.15,$28.26B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy
SYX,Systemax Inc.,8.92,$328.95M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx
DATA,"Tableau Software, Inc.",48.35,$3.6B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
TAHO,"Tahoe Resources, Inc.",12.89,$3.83B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho
TLRD,"Tailored Brands, Inc.",13.04,$631.78M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd
TWN,"Taiwan Fund, Inc. (The)",13.93,$114.52M,1986,n/a,n/a,http://www.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,22.82,$118.35B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm
XRS,TAL Education Group,52.65,$4.21B,2010,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs
TAL,"TAL International Group, Inc.",13.98,$466.87M,2005,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tal
TLN,Talen Energy Corporation,13.07,$1.68B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tln
